idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
2555,1,True,1,110,110,6,0.919978678226471
2572,2,True,22,110,110,13,0.8919054865837097
2577,2,True,34,110,110,4,0.8537673950195312
2603,2,True,35,110,110,6,0.888899028301239
2612,5,True,5,110,110,4,0.685340404510498
2626,26,True,51,110,110,2,0.636544942855835
2633,2,True,4,110,110,3,0.8651332259178162
2635,2,True,32,110,110,11,0.863095760345459
2636,3,True,28,110,110,11,0.8516438603401184
2644,3,True,27,110,110,5,0.8799697160720825
2649,2,True,20,110,110,10,0.8621047735214233
2655,2,True,2,110,110,16,0.9114857912063599
2674,3,True,8,110,110,4,0.8836254477500916
2714,1,True,1,110,110,16,0.9214160442352295
2749,2,True,4,110,110,16,0.8877313733100891
2758,2,True,2,110,110,2,0.7709033489227295
2805,2,True,8,110,110,10,0.89559006690979
2810,1,True,1,110,110,5,0.9203118681907654
2811,4,True,4,110,110,3,0.8784539103507996
2850,6,True,32,110,110,3,0.8472933173179626
2857,2,True,9,110,110,8,0.8888604044914246
2869,2,True,11,110,110,5,0.8874265551567078
2879,2,True,56,110,110,8,0.9155502319335938
2899,2,True,25,110,110,5,0.8519852161407471
2906,2,True,32,110,110,8,0.9031335711479187
2918,3,True,22,110,110,7,0.8259583711624146
2923,2,True,2,110,110,16,0.9187368750572205
2924,5,True,18,110,110,13,0.8176835775375366
2951,2,True,39,110,110,4,0.9035452604293823
2964,8,True,64,110,110,3,0.7218970656394958
2967,2,True,4,110,110,7,0.9059470891952515
2984,1,True,1,110,110,16,0.9195817708969116
2996,2,True,33,110,110,11,0.9190728664398193
3002,3,True,56,110,110,7,0.8370186686515808
3008,3,True,29,110,110,16,0.7958995699882507
3014,1,True,1,110,110,10,0.9067535400390625
3023,2,True,7,110,110,5,0.8840235471725464
3029,2,True,17,110,110,5,0.882371187210083
3034,2,True,33,110,110,16,0.9173330664634705
3055,6,True,78,110,110,2,0.732521116733551
3056,1,True,1,110,110,9,0.9192246198654175
3066,4,True,4,110,110,10,0.9030970335006714
3075,2,True,4,110,110,12,0.9111981391906738
3082,4,True,11,110,110,10,0.8258436918258667
3083,1,True,1,110,110,9,0.9197960495948792
3085,16,True,38,110,110,2,0.7179343700408936
3093,3,True,19,110,110,12,0.8447816371917725
3094,4,True,9,110,110,7,0.8677452206611633
3102,3,True,43,110,110,16,0.9038767218589783
3112,5,True,45,110,110,4,0.9003971219062805
3118,2,True,30,110,110,4,0.8997500538825989
3119,1,True,1,110,110,11,0.9182888865470886
3124,2,True,4,110,110,13,0.8935901522636414
3135,5,True,39,110,110,6,0.8873788714408875
3139,2,True,4,110,110,12,0.8798550963401794
3146,8,True,20,110,110,2,0.8271896243095398
3147,3,True,5,110,110,5,0.8974617719650269
3155,4,True,33,110,110,16,0.8588535785675049
3162,2,True,2,110,110,2,0.8332338333129883
3168,2,True,27,110,110,3,0.8988778591156006
3170,1,True,1,110,110,7,0.9016199707984924
3190,2,True,14,110,110,7,0.91838538646698
3192,2,True,2,110,110,6,0.9142389893531799
